url,language,language_confidence,pagerank_rank,authority_rank,closeness_centrality_rank,degree_rank,in_degree_rank,out_degree_rank,best_rank,rank_sum
kdp.amazon.com/help?language=es_ES&topicId=A32I2OF1510VZV,English,1.0,499,224,344,429,421,429,224,2346
diapers.com/welcome-australia,English,1.0,440,236,356,441,433,441,236,2347
diapers.com/subcat=Monitors-5259,English,1.0,918,141,261,346,338,346,141,2350
createspace.com/diy-de?ref=1681523,German,1.0,615,202,322,407,399,407,202,2352
aws.amazon.com/es?sc_campaign=ES_amazonfooter&sc_channel=EL,Spanish,1.0,500,225,345,430,422,430,225,2352
twitter.com/wagdotcom,English,1.0,976,130,250,335,327,335,130,2353
aws.amazon.com/what-is-cloud-computing?sc_campaign=AU_amazonfooter&sc_channel=EL,English,1.0,441,237,357,442,434,442,237,2353
bizrate.com/reviews/yoyo.com/254358,English,1.0,919,142,262,347,339,347,142,2356
audible.de,German,1.0,616,203,323,408,400,408,203,2358
es.buyvip.com,Spanish,1.0,501,226,346,431,423,431,226,2358
sealinfo.verisign.com/splash?dn=www.wag.com&form_file=fdf%2Fsplash.fdf&lang=en,English,1.0,977,131,251,336,328,336,131,2359
amazon.com/International-Shipping-Direct/b?ie=UTF8&node=230659011,English,1.0,442,238,358,443,435,443,238,2359
instagram.com/yoyodotcom,English,1.0,920,143,263,348,340,348,143,2362
zvab.com?cm_sp=red-_-leg-_-zvab&ref=amazon&utm_medium=referral&utm_source=amazon.de,German,1.0,617,204,324,409,401,409,204,2364
iberlibro.com,Spanish,1.0,502,227,347,432,424,432,227,2364
audible.fr,French,1.0,594,209,329,414,406,414,209,2366
profile.stellaservice.com/wag.com,English,1.0,980,132,252,337,329,337,132,2367
facebook.com/yoyo.com,English,1.0,921,144,264,349,341,349,144,2368
abebooks.de,German,1.0,618,205,325,410,402,410,205,2370
createspace.com/diy-fr?ref=1681488,French,1.0,595,210,330,415,407,415,210,2372
shopbop.com/de/welcome,English,1.0,619,206,326,411,403,411,206,2376
shopbop.com/fr/welcome,Latin,0.9999999923021162,596,211,331,416,408,416,211,2378
amazon-presse.de,German,1.0,620,207,327,412,404,412,207,2382
aws.amazon.com/fr/what-is-cloud-computing?sc_campaign=FR_amazonfooter&sc_channel=EL,French,1.0,597,212,332,417,409,417,212,2384
kdp.amazon.com/help?language=de_DE&topicId=A32I2OF1510VZV,English,1.0,621,208,328,413,405,413,208,2388
fresh.amazon.com/welcome,English,1.0,997,133,253,338,330,338,133,2389
amazon.fr/b?ie=UTF8&node=7457529031,French,1.0,598,213,333,418,410,418,213,2390
it.buyvip.com,Italian,1.0,523,228,348,433,425,433,228,2390
services.amazon.com/content/sell-on-amazon.htm/ref=footer_soa?ld=AZFSSOA,English,1.0,998,134,254,339,331,339,134,2395
amazon-presse.fr,French,1.0,599,214,334,419,411,419,214,2396
abebooks.it,Italian,1.0,524,229,349,434,426,434,229,2396
mountainhigh.nl,English,1.0,770,846,97,244,285,159,97,2401
phx.corporate-ir.net/phoenix.zhtml?c=97664&p=irol-irhome,English,1.0,999,135,255,340,332,340,135,2401
kdp.amazon.com/help?language=fr_FR+&topicId=A32I2OF1510VZV,English,1.0,600,215,335,420,412,420,215,2402
amazon-press.it,Italian,1.0,525,230,350,435,427,435,230,2402
affiliate-program.amazon.com,English,1.0,1000,136,256,341,333,341,136,2407
abebooks.fr,French,1.0,601,216,336,421,413,421,216,2408
shopbop.com/it/welcome,English,1.0,526,231,351,436,428,436,231,2408
facebook.com/beautybar.com,English,1.0,744,188,308,393,385,393,188,2411
services.amazon.com/selling-services/benefits.htm?ld=AZUSVAS-globalfooter,English,1.0,1001,137,257,342,334,342,137,2413
aws.amazon.com?sc_campaign=IT_amazonfooter&sc_channel=EL,English,1.0,527,232,352,437,429,437,232,2414
bizrate.com/reviews/casa.com/259512,English,1.0,963,145,265,350,342,350,145,2415
instagram.com/beautybardotcom,English,1.0,745,189,309,394,386,394,189,2417
casa.com/search?pg=0&rf-CasaPromo=APRFIRST15&rf-Price=00.0-40.0,English,1.0,897,159,279,364,356,364,159,2419
amazon.it/gp/adlp/toyota-aygo-amazon-edition,Italian,1.0,528,233,353,438,430,438,233,2420
twitter.com/casadotcom,English,1.0,964,146,266,351,343,351,146,2421
pinterest.com/beautybardotcom,English,1.0,746,190,310,395,387,395,190,2423
vinemarket.com/subcat=Formula-Baby-Food-11454,English,1.0,898,160,280,365,357,365,160,2425
createspace.com/diy-it?ref=1681501,Italian,1.0,529,234,354,439,431,439,234,2426
facebook.com/casadotcom,English,1.0,966,147,267,352,344,352,147,2428
bizrate.com/reviews/beautybar/239202,English,1.0,747,191,311,396,388,396,191,2429
casa.com/cat=Bedroom-1065,English,1.0,899,161,281,366,358,366,161,2431
kdp.amazon.com/help?language=it_IT&topicId=A32I2OF1510VZV,English,1.0,530,235,355,440,432,440,235,2432
