url,language,language_confidence,pagerank_rank,authority_rank,closeness_centrality_rank,degree_rank,in_degree_rank,out_degree_rank,best_rank,rank_sum
toster.ru?utm_campaign=tm_promo&utm_medium=tm_top_panel&utm_source=tm_moikrug,Russian,1.0,77,433,435,435,434,435,77,2249
odinka.com,Bulgarian,0.8000577107330753,52,438,440,440,439,440,52,2249
weekend.rambler.ru?utm_content=weekend&utm_medium=topline&utm_source=search,Russian,1.0,340,379,383,383,382,383,340,2250
lenta.ru,Russian,1.0,135,422,424,424,423,424,135,2252
top100.rambler.ru/navi?page=1&pageCount=30&resourceId=1422321&stat=0&theme=1%2F2&view=short,Russian,1.0,293,389,393,393,392,393,293,2253
facebook.com/moikrug,English,1.0,78,434,436,436,435,436,78,2255
odinka.ru,Russian,1.0,53,439,441,441,440,441,53,2255
mail.rambler.ru?utm_content=mail&utm_medium=topline&utm_source=search,Russian,1.0,341,380,384,384,383,384,341,2256
top100.rambler.ru?query=3014549,Kyrgyz,1.0,136,423,425,425,424,425,136,2258
mail.rambler.ru?utm_content=mail&utm_medium=topline&utm_source=autorambler,Russian,1.0,294,390,394,394,393,394,294,2259
tmtm.ru,Russian,1.0,79,435,437,437,436,437,79,2261
help.rambler.ru/legal/rsearch,Russian,1.0,342,381,385,385,384,385,342,2262
video.rambler.ru,Russian,1.0,137,424,426,426,425,426,137,2264
weather.rambler.ru?utm_content=weather&utm_medium=topline&utm_source=autorambler,Russian,1.0,295,391,395,395,394,395,295,2265
mail.rambler.ru?utm_campaign=self_promo&utm_content=mail&utm_medium=widget&utm_source=r0,Russian,1.0,343,382,386,386,385,386,343,2268
autorambler.ru,Kyrgyz,1.0,138,425,427,427,426,427,138,2270
finance.rambler.ru?utm_content=finance&utm_medium=topline&utm_source=autorambler,Russian,1.0,296,392,396,396,395,396,296,2271
kassa.rambler.ru?utm_content=kassa&utm_medium=topline&utm_source=search,Russian,1.0,344,383,387,387,386,387,344,2274
rambler.ru?utm_content=head&utm_medium=topline&utm_source=autorambler,Russian,1.0,297,393,397,397,396,397,297,2277
quto.ru/journal/curious/65466?utm_campaign=self_promo&utm_content=quto&utm_medium=news&utm_source=autorambler&utm_term=place2,Russian,1.0,298,394,398,398,397,398,298,2283
video.rambler.ru?utm_content=video&utm_medium=topline&utm_source=autorambler,Russian,1.0,299,395,399,399,398,399,299,2289
horoscopes.rambler.ru?utm_content=horoscopes&utm_medium=topline&utm_source=autorambler,Russian,1.0,300,396,400,400,399,400,300,2295
smi2.net,Russian,1.0,301,397,401,401,400,401,301,2301
rambler-co.ru,Russian,1.0,302,398,402,402,401,402,302,2307
help.rambler.ru/feedback/autorambler/form/128,Russian,1.0,303,399,403,403,402,403,303,2313
realty.rambler.ru?utm_content=realty&utm_medium=topline&utm_source=autorambler,Russian,1.0,304,400,404,404,403,404,304,2319
soft.rambler.ru?rpid=r131s&utm_content=soft&utm_medium=topline&utm_source=autorambler,Russian,1.0,305,401,405,405,404,405,305,2325
kassa.rambler.ru?utm_content=kassa&utm_medium=topline&utm_source=autorambler,Russian,1.0,306,402,406,406,405,406,306,2331
